keywords,User,Time,Favorite count,retweets,Text
Ironrise,HowToGM,2018/5/25 16:49,12,4,Thinking of designing your own board game? we chat to Ironrise Games on how to make a board game https://t.co/uJ8yeWZbcp
HowUdish,howudish,2018/5/28 22:10,1,1,Easy Diet Swaps for the New Year | HowUdish | Find the dish that's fit for you! https://t.co/gXVj1b6ACd
The Most Capable Solar-Powered Watch under $200,Huckberry,2018/5/15 21:53,5,1,Our longtime buddy and one of our favorite designers just launched his Kickstarter for a minimalist solar-powered w https://t.co/itGvfEp05N
A Pound of Kindness,HumanBeanHeals,2018/5/14 14:26,4,1,"What's your random act of kindness today? 

I gave my trolley token to a lady who didn't have a pound coin"
Tinkamo,humandiaries,2018/6/3 7:28,6,2,Tinkamo | Smart Building Blocks https://t.co/XED3z7Efyc #Tinkamo #Lego #Kickstarter #Crowdfunding #Indiegogo https://t.co/Zj1CEyojfQ
HUNCHtheatre,hunchtheatre,2018/6/1 17:27,10,7,@TheActorsPad please retweet new company @hunchtheatre HUNCHtheatre's fundraising for inaugural show https://t.co/vYxApyaAfT
Doxie Dash,hyperstarter,2018/5/21 9:59,0,1,"Doxie Dash #BoardGame. Take on challenges from the doxie's perspective as you defeat foes, poo on expensive rugs, h https://t.co/6yl16EFdlZ"
LIT LAMP,IamKaylaVon,2018/5/29 1:52,4,1,Its lit like a lamp  https://t.co/ng7OOPGkdA
Savage Worlds Sovereign Stone,IanRLiddle,2018/5/23 22:17,2,2,"Closing in on unleashing the Bestiary, lets see if we can unlock it. Only eight days to go. #SavageWorlds https://t.co/wsZMxdETdZ"
The Cremation of Sam McGee,ichray63,2018/5/30 1:09,1,1,"Where's the cable series based on ""The Cremation of Sam McGee"" we've been waiting for? #moilforgold"
KOBRA Flash Modifier,idfgforum,2018/5/15 13:21,1,2,KOBRA Flash Modifier is Still More or Less a Gary Fong Lightsphere https://t.co/M4PUS00gXN https://t.co/QzLoTGZ5sD
Nickelodeons Splat Attack!,IDWGames,2018/5/21 23:56,23,5,@GeekandSundry takes a look at @Nickelodeon's Splat Attack! The food-fight board game packed full of your favorite https://t.co/DefawWQrOv
Nickelodeons Splat Attack,IDWPublishing,2018/6/4 16:09,13,2,Check out the first ever prototype of @IDW @IDWGames' #Nickelodeon #SplatAttack! The 90's #Nicktoon food fighting g https://t.co/CAKuLTrXMt
Solar Warden,IFMU_Gaming,2018/5/15 19:45,2,2,Go back this @SolarWardenGame Kickstarter! It's really awesome and incredibly fun! Demo is available! #indiegame https://t.co/78xWs8PyBL
Reign of Cthulhu,ifshesaysit,2018/5/28 15:39,3,1,Reign of Cthulhu: A Lovecraft inspired Augmented Reality RPG #horror #HPLovecraft #ReignofCthulhu #gamers https://t.co/LImFnzaTnl
CollapseAndGo,IkosToys,2018/5/10 18:00,1,1,"Kids cups falling everywhere?
@CollapseAndGo might have a solution for that!
https://t.co/SG5aoaesNz
Support here: https://t.co/oQS78gLbe0"
Bears Want to Kill You,IMAO_,2018/5/14 17:47,7,4,There's only a couple days left to get on The Bears Want to Kill You and make sure it gets over 30k. If that doesn' https://t.co/BqHZ6BSAo7
YA Fantasy Novel,iMoGalore,2018/6/5 3:01,0,1,"The Unparalleled #Sorcery of a Sorceress Begins!
#KINDLE #BOOK
Legacy of Dolyn - Vol 1
by Amelia Guillem https://t.co/EF5VRU71n0"
DeoBlock,incubatoredu,2018/5/15 17:52,7,1,"Support INCubatoredu Class of 2016 team, @DeoTechLLC of @PalatineHS @HSDistrict211 in the final days of their https://t.co/ZaPOiSyMgI"
Bios Ex,Indie_launchpad,2018/5/29 7:44,1,1,"Check out Bios Ex   A psychological Visual-Novel game, 90s style by @GogenSoft https://t.co/4T51gqGSg3 #indiegames https://t.co/WtpSwtYMIG"
Dungeon Dreams,IndieDiscoverer,2018/5/15 9:48,3,2,"""Dungeon Dreams"" is now live on #kickstarter!

Help them to get funding!

#gaming #indiedev #indiegame https://t.co/7jx1dV0fC2"
Herbaceous Sprouts,IndieGameAllies,2018/5/29 0:18,3,1,IGA @Kickstarter Alert: Herbaceous Sprouts: A Flavorful Dice Game by Eduardo Baraf (21 days left) https://t.co/ZPtkhqXP0a
Sol705,IndieGameLover,2018/5/29 11:01,2,4,"Find the humor in Sol705 a graphic adventure currently on #Kickstarter. https://t.co/U0wyBkTFVv
#screenshot https://t.co/kAyg5uCwaJ"
Custom 3D sci-fi game,indiesara,2018/6/5 3:57,0,1,I just backed Custom 3D sci-fi game board to fight zombie xeno invaders! on @Kickstarter https://t.co/W25NQ8dZ1J
Product Gems,IndySaintsFC,2018/5/28 21:48,5,3," Limited time §£ 20% Off!

Guarantee your chance to snag one of these gems before they are history. Order today!

 https://t.co/wUqTn2TdMi"
Moshis Babygirls 2,infectedellis,2018/5/25 4:18,0,1,"Brand new on @Kickstarter: Moshis Babygirls 2"" Hard Enamel Pins! by Moshi Moshi Watermelon https://t.co/Qk262GTv8H https://t.co/LM8QvXEzFA"
Tea is for winners,InnaBoxDesign,2018/6/4 16:08,1,2,Who's your fave? Check out my latest kickstarter! #tea #kickstarter https://t.co/ORuuHXRXnT https://t.co/bRKuldMBK5
Party Fowl,insertquesthere,2018/5/29 8:53,1,1,Remember how we interviewed @HebanonGCal and @egonzord about @partyfowlgame ? Well the interview is out now! https://t.co/8guGTkdmZW
The Cremation of Sam McGee,inventivesrise,2018/6/4 16:52,0,1,"Kyle, a member of our 2018 team, launched a @kickstarter for his illustrated book -The Cremation of Sam McGee. It i https://t.co/o4Lu8Y1Sye"
Agents of Concordia the Roleplaying game,InvisionGameCom,2018/5/9 9:20,3,3,Go and checkout Agents of Concordia the Roleplaying game now on #Kickstarter https://t.co/AF1iUo7GFY @s_strangewood https://t.co/uziAgQk4TN
Unlocking the Magic,iotecglobal,2018/5/14 11:01,0,1,Unlocking the black box is key. That is where the magic happens but it can also hide a multitude of sins. https://t.co/dBzWx2TRtb
S-Ring,iotguide,2018/5/15 2:50,2,2,Put down the smartwatch! Xenxo S-Ring packs 12 features into a tiny wearable  https://t.co/UNEgTS6Ffs via https://t.co/cx4LireIuo
Spies and Patriots 28mm Wargaming Miniatures,IrregularMag,2018/5/9 6:15,1,3,Some spies for all those Cold War era games https://t.co/wUJmJIO85L
Once rejected. Now their own toy.,Ivaninovuelven,2018/5/31 19:30,1,1,"Where were your childhood's toys' genitalia?
https://t.co/YeLhTjVhj8 #adoptaneudie #Kickstarter 
https://t.co/YeLhTjVhj8 #adoptaneudie"
Pic Your Poem,izthete,2018/6/5 5:00,1,1,@shleyeden turnover-inspired poem! :) i checked out your playlists for inspiration hehe https://t.co/zjtv44LuhD
HTK Mummy inspired pins,JackeyCarkey,2018/5/15 15:11,5,2,Hey this How To Keep a Mummy enamel pin project is ending soon and is 25% away from being fully funded! https://t.co/6LF8gRFVHc
THE BEST WEATHERPROOF JACKET FOR TRAVEL OR PHOTOGRAPHY,jacobleewick,2018/5/24 17:46,27,1,I just backed THE BEST WEATHERPROOF JACKET FOR TRAVEL OR PHOTOGRAPHY on @Kickstarter https://t.co/w8TN6JT630
Spring's Calling,jaeminIuvr,2018/5/15 22:56,2,1,mark tuan calling me from young ks phone in spring 2017 https://t.co/8NmwQWIOa8
GameTale,jam_hirons,2018/5/14 8:31,3,3,Check out GameTale: First of Its Kind Gamebook for Little Children by GameTales on @Kickstarter https://t.co/hzcoIdi6gi
A Book for Kids about Improv for Life,james_irvs,2018/5/15 1:33,4,3,Check out A Book for Kids about Improv for Life by Damian Synadinos on @Kickstarter https://t.co/ICTJH9h3VF
Open Portals Playing Cards,james_r_eads,2018/5/24 9:26,10,3,"Open Portals Playing Cards

 https://t.co/ZbuY27gsY7, via Kickstarter"
VinyL Display,james3neal,2018/6/4 12:48,0,1,African American Music Appreciation Month | A Library Vinyl Record Display https://t.co/1aredCe0JV via @CityTechLibrary
Mom-and-Pops of the L.E.S.,JamesandKarla,2018/5/31 15:24,5,1,"The ""Mom &amp; Pops L.E.S."" logo has been generously designed by the talented supporter Molly Woodward of https://t.co/xmVhMpxjUf"
MarsVR,jamesburk,2018/5/15 15:15,1,2,MarsVR - Program Video Update 2: https://t.co/zcrh2u5Zie via @YouTube
A Delve in the Cave,Jamie1km,2018/5/22 11:56,3,1,"Kicktraq seems to think weve hit the ceiling, but I dont think so. Six hours to go ... two stretch goals remainin https://t.co/37EapJBkw5"
Beambox,jamiekinney,2018/5/17 14:42,0,1,"This is, by far, one of the strangest @kickstarter videos that I have ever seen.  I love it! https://t.co/IVpzVGXTfk"
IsklÃ¸ft,JarlDM,2018/5/9 18:12,4,3,I liked a @YouTube video https://t.co/W9K6Z5lT1V IsklÃ¸ft - Grim Viking 5E Campaign Setting by Jarl DM- Nerdarchy Live Chat #272
The MeeTwo 'Mental Help' Handbook For Teenagers,JasonElsom,2018/5/21 20:42,1,1,"Proud to back this Kickstarter and encourage others to help it support our teenagers...

Check out The MeeTwo 'Ment https://t.co/zfonLjE0qJ"
UP AI Edge,JasonSuttonUKI,2018/6/4 10:36,1,2,"Its one thing to up your spending on #AI, #blockchain and #VR, but this cutting-edge #technology needs a sensible https://t.co/5UBVb5NVgf"
Youtube Spooky Boys Unsolved Supernatural Enamel Pins,JaxOfBo,2018/5/21 19:48,3,2,I just backed Youtube Spooky Boys Unsolved Supernatural Enamel Pins on @Kickstarter https://t.co/suDTNeWVXr
RISE ZUP,jbaredesign,2018/5/31 11:57,1,1,"RISE ZUP: Inflatable, All-in-One, Boat or Beach Boards is popular on @Kickstarter! https://t.co/CzUgYrBpUj"
100 Things Phish,jbolognino,2018/5/21 18:07,3,1,"For all the Heads out there, be sure support the homie @apsmithnyc on Kickstarter for his latest book, 100 things https://t.co/QF8cV504K3"
The Tumbleweed Thompson novel by Glenn McCarty!,jdaman79,2018/5/10 13:44,5,2,One more week to get in on The Tumbleweed Thompson novel by Glenn McCarty! by Glenn McCarty on @Kickstarter https://t.co/eaUYIRThVs
Cubeamajigs,JeffMiracola,2018/6/5 4:11,5,4,Just a few days left to get involved in the #Cubeamajigs #Kickstarter by @cardamajigs. Me and a handful of other https://t.co/wDrzuBPPD4
Goblivion,jeffwow,2018/6/5 2:02,2,2,"#ContestAlert; Win a #kickstarter copy of the #Goblivion #boardgame thanks to @boardgamerev and @GoblivionGames, Ch https://t.co/oxVKZoqz2l"
DRONES AND ROBOTS,Jewson,2018/5/22 12:34,2,1,"Self-assembling buildings, 3D printed homes and #construction robots  just a few of the things predicted in a new https://t.co/lNl8L9hb1j"
Adrenalease,JFC_RU,2018/5/18 12:30,2,1,"Our alumni #JFCinnovator, Noureddin Chahrour founder of @AdrenalEase, launched the world's first adjustable https://t.co/s4kT2AoYf1"
We Shall Be Monsters,JFGarrard,2018/5/20 23:35,1,1,We Shall Be Monsters #kickstarter is live! An #anthology of #shortstories from marginalized authors for the 200th a https://t.co/O3FwYn2Z1e
SCIFI novel,JhedronLuckspar,2018/6/5 5:46,0,1,our own world... Astrum by Faramond Frie #AmWriting #SciFi #Steampunk #novel #Poetry https://t.co/fGE636SZWc
Hide Or Die,JimmyJLess,2018/5/29 0:49,6,1,I just backed Hide Or Die - Large Scale Asymmetrical Horror on @Kickstarter https://t.co/4du8eBYj50 jfamHype
MourneQuest,Jipin,2018/5/22 9:32,1,1,"Lovely little game from @BackspindleGame up on KickStarter right now. https://t.co/zGJ8jEg0Dh

Based on the books o https://t.co/a395OwuRDH"
Crisis at Steamfall,JLC613Mitz,2018/5/22 10:13,1,1,Check out this amazing #boardgame #giveaway courtesy of @boardgamerev: https://t.co/qzDHwJdgJc
Creatures & Cupcakes,jlobkowicz,2018/6/4 20:59,5,1,It's a new week. Have you showed the Creatures &amp; Cupcakes campaign to your friends yet? I'm personally very proud o https://t.co/bGoP0bW6ab
Your First Football Shirt by Football Shirt Collective,jmawhite,2018/5/11 2:30,2,1,I just backed Your First Football Shirt by Football Shirt Collective on @Kickstarter https://t.co/xtxrQkSqOT
"Dutch Type, the book",joanatype,2018/5/18 12:05,4,1,"I just backed Dutch Type, the book: available again! on @Kickstarter https://t.co/6GleqSp55M"
Stonehaven Adventurers 2018,JoeGKushner,2018/5/26 11:24,2,1,"I just backed Stonehaven Adventurers 2018 on @Kickstarter https://t.co/lBWsskr9nM Well, more accurately, I just upp https://t.co/q5SgrMDQ4Y"
Wild Mage,Joel_Couture,2018/5/16 0:49,2,1,.@WildMageGame will have you learning magic from monsters while travelling a kingdom in the clouds. https://t.co/D01CkxIsNp
Tarot cards by comic artist Joe Phillips.,joephillipsart,2018/6/5 0:31,3,3,Tarot cards by comic artist Joe Phillips. is popular on @Kickstarter! https://t.co/mIiAoox4sS
SCULPTAFIT,JoeyAtlas,2018/5/8 18:36,2,2,"Brand new on @Kickstarter: SCULPTAFIT Home-Gym: The 30-minute, Family Fitness Solution by SCULPTAFIT https://t.co/MDGFcsEECW"
Tempest Carbon 2,johnbiggs,2018/5/16 17:00,1,1,The @TempestWatches Carbon 2 is back on @Kickstarter - go go go! #forgedcarbon #divewatch #under$1000 #crowdfunding https://t.co/2o8hhiZ60f
Wisdom and Knowledge,johndumelo1,2018/5/29 7:10,31,5,God bless your new age. May He grant you Wisdom and knowledge in Jesus name. Amen! https://t.co/yt8tNTVeOj
Evil Overlord,johnguzlowski,2018/5/29 10:19,1,1,@nik_watson_ @D_Evil_Overlord @scalzi Interesting article in this weeks New Yorker about what the Disney ownership https://t.co/8AEDixCqUa
Abram Games,johnhalton,2018/5/26 17:48,1,1,"Picked up this postcard at @JewishMuseumLDN today. A design classic from Abram Games, who also designed the Festiva https://t.co/rqVHOJFdK7"
Electromagnate,Johnrap,2018/5/25 13:08,7,5,"Remember, the foundation of artificial intelligence is human intelligence.  Cota Hall, Electromagnate: The Go Spell of John"
In Search of Sisu,jojojeje,2018/5/13 19:25,2,1,"I just backed In Search of Sisu, a book about an ambitious dream, adventure and overcoming adversity to become the https://t.co/WEvG5FQXAk"
The Bottery,JonathanBobrow,2018/6/5 0:00,3,2,There is still time to get your hands on the beautiful work of Ronald Real and collaborators on @kickstarter Would https://t.co/jUUzDQmEMe
PETE VON SHOLLY'S LOVECRAFT ILLUSTRATED,JonSchnepp,2018/5/9 3:21,38,5,HAIL CTHULHU!!! I just backed PETE VON SHOLLY'S LOVECRAFT ILLUSTRATED on @Kickstarter https://t.co/4YCi1KeMGp
Unlocking the Magic,jordan_long95,2018/5/16 1:25,1,1,"And so, our journey comes to an end. But yours continues on. Grab hold of your dreams and make them come true. For https://t.co/S8hrmHNlzC"
Outlier Kanji Dictionary,JorgeBucaran,2018/5/29 4:26,2,1, I just backed the Outlier Kanji Dictionary on @Kickstarter https://t.co/ak7p5NNfZC. This is a huge add-on for th https://t.co/1HqeP7wHVW
LEGOÂ® Card Catalog and Book Drop Kits for Library Folks,joy_m_banks,2018/5/25 17:41,4,1,I just backed LEGOÂ® Card Catalog and Book Drop Kits for Library Folks on @Kickstarter bc how could I not? I already https://t.co/maAA2Gb8lY
A Pound of Kindness,joygraceharmony,2018/5/11 17:03,1,1,I just backed A Pound of Kindness - Children's Book on @Kickstarter https://t.co/2aohHGs2FR
Reign of Cthulhu,jspeckman,2018/5/22 0:48,3,4,Reign of Cthulhu: A Lovecraftian Inspired A.R. Clothing Game.  Check out the newly updated Kickstarter page. https://t.co/4uJ6mRYMDA
Gumdrop,juliyeauuh,2018/5/29 8:01,0,1,its this lil mochi gumdrop loml double faced baby's birthday and lemme give him all my love ur now my age ily pls s https://t.co/v2rNlnDlOP
Sickest Witch,JustinSirois,2018/5/15 10:35,4,1,Very limited number of these massive sets for $99 on the Sickest Witch Kickstarter: https://t.co/yjX3tNWFUe https://t.co/Vd1OYXvNuW
Klikkit,JustKlikkit,2018/5/22 11:00,0,1,#Procrastination can have negative impact for your health. Our smart button #Klikkit can help you getting that extr https://t.co/rAI76bJMpx
In Strange Daylight,justplainloco,2018/5/19 17:02,0,2,@zooanimalspics It seems strange to see a bats that are awake in the daylight. I seem to associate them with dark caves.
ONLY Kickstarter project ever,jwisser,2018/5/13 1:44,4,1,The only failed Kickstarter project I ever backed has had a larger effect on my life than all the others combined. https://t.co/b2mABg2CNk
Cycling Power Meter,K_Kuota,2018/5/12 13:51,0,1,"Kickstarter Cycling Power Meter at a Breakthrough Price

 https://t.co/u4CK0NL5p8"
QooCam,KanDaoVR,2018/5/25 6:39,5,2,Wanna know how it feels like when you ride a horse and enjoy the cool breeze? Here comes the 360 video. With https://t.co/Cedgi4HGjA
Odissea Playing Cards,Kardify,2018/5/15 7:39,2,1,First Look: Thirdway Industries Reveals the Mythica Limited Edition of Odissea Playing Cards! https://t.co/iA0noWjPbR
Thoughts No Mother Should Have,KAtBlasingame,2018/5/12 15:43,3,1,"@frankwangus Absolutely love this heart-filled story. 
Happy Mother's Day to we who often mull over our ""Mom mistak https://t.co/plp6cmq4Un"
ProPoint Mouse & Presenter,katerussell,2018/6/4 17:03,4,2,"I just backed ProPoint Mouse &amp; Presenter. iPad/PC/Mac, office or travel. on @Kickstarter https://t.co/8JLT4Zpmde.. https://t.co/aacAfCsrBs"
The Kings of England,KathleenHarrym1,2018/5/15 18:55,3,8,"#RT #TheKingsGreatestEnemy by @abelfrageauthor
Into #medieval upheaval? 
Gallop off with my loyal knight and experi https://t.co/DA4vkZWDOZ"
Adventures in the Arcane,KathyHolzapfel,2018/5/21 15:52,6,3,4 days left to join this @kickstarter! Meet the creators:  @markbosswriter Adventures in the Arcane #Cthulhu Editio https://t.co/ZrTkTPYBOg
Breaker One Bag,KatrinaHaffner,2018/5/29 22:20,0,1,This backpack on @kickstarter OS one designed for all experiences. Read my interview with Jon Paul White to learn m https://t.co/XWZAXKC7kj
"BFF!  The game of girlhood, friendship, and adventure!",katyfaise,2018/5/21 20:48,8,2,"I just backed BFF!  The game of girlhood, friendship, and adventure! on @Kickstarter https://t.co/RObBKdAezC"
In Strange Daylight,KAy_TIEmyshoes,2018/5/18 22:10,46,1,Being hammered in daylight is soon strange
Penguin Pin ,kayleebird_,2018/5/21 22:16,4,1,"*hands me wallpaper with pin stripes* here kaylee penguin, it has pin stripes... just like your prison uniform wil https://t.co/QwDwwT12cz"
NapiCap,kendramcantrell,2018/5/26 14:20,2,2,NapiCap is officially launched on Kickstarter! Talk about innovation. Share please! #stoptheflatspot #napicap https://t.co/FbSshSXNqz
The Agora Letters,KerryJDonovan,2018/5/15 22:44,0,1,Help the Agora mysteries get funded with Kickstarter https://t.co/SOMZ8toDoH @clayboutwell
The MeeTwo 'Mental Help' Handbook For Teenagers,kerstyncomley,2018/5/25 18:57,0,1,It's more nerve wracking than bidding for a tea cosy on Ebay. We only need Â£681 more to be able to publish the MeeT https://t.co/Ot6Tkn3AKV
Wooting two,keychatter,2018/6/4 13:38,4,1,".@WootingKB destroyed its #Kickstarter goal for the #WootingTwo. Current tally stands at $80,913 (ask was $52,627). https://t.co/jyhvL5q20C"
TIMAZE,kick_boardgames,2018/6/1 13:15,2,1,"[New!] TIMAZE: D20 Dice (Goal CA$2,000)  https://t.co/IIJ8OezXGY"
ART TOY THING FROM A GALAXY FAR FAR AWAY,Kickfunding,2018/5/25 8:58,2,1,#Kickstarter #backersinfo #crowdfunding @crowdfundingrev @kickstarterrev ART TOY THING FROM A GALAXY FAR FAR AWAY https://t.co/eogK3iCOZW
